Centroid LON,Centroid LAT,Shelf,Sector,Fig2A,Fig2B,Fig2C,Fig3A,Fig3B,Fig3C,Fig4A,Fig4B,Fig4C,Fig5A
143.9247,-11.4919,2,1,0.004075177,1.309161974,0.487956878,4.142857143,1.497256045,0.682539683,1,3,2,1
143.9448,-11.4821,2,1,0.000259385,1.635205165,0.474400967,6,1.672212994,0.55026455,2,4,2,2
143.8582,-11.4899,2,1,0.008435305,1.662603499,0.403696573,1.857142857,0.95459028,0.571428571,2,4,2,1
143.5383,-11.4982,2,1,0.028433925,0.571848289,0.403402542,13.42857143,0.698383527,0.627689939,0,0,0,0
143.9968,-11.0306,3,1,0.005554756,2.645751311,0.057142857,0.714285714,2.645751311,0.142857143,6,6,0,0
144.0163,-11.0396,3,1,0.004225593,2.411021983,0.342857143,1.571428571,1.210605112,0.428571429,3,5,2,0
144.0228,-11.0478,3,1,0.000458872,2.645750139,0.2,0.714285714,2.094437076,0.285714286,5,6,1,1
144.0325,-11.0547,3,1,0.007788694,2.622598826,0.342857143,2.857142857,1.219631092,0.428571429,3,5,2,0
144.0407,-11.0692,3,1,0.000805818,2.644541995,0.342857143,0.857142857,1.417483425,0.428571429,4,6,2,2
144.0401,-11.1022,3,1,0.019250189,2.251666217,0.342847883,4,1.010362971,0.443877551,3,4,1,0
144.0316,-11.1312,3,1,0.004837478,2.18284681,0.199962327,3.285714286,1.578646098,0.265306122,4,4,0,0
144.0258,-11.1406,3,1,0.001848004,2.340424865,0.342857143,1.428571429,1.132843031,0.428571429,3,5,2,0
144.0558,-11.1486,3,1,0.001495054,1.956093555,0.342611192,3.714285714,1.657568857,0.420168067,3,4,1,0
143.9615,-11.322,3,1,0.000624422,2.639942891,0.342857143,2.142857143,1.58090457,0.428571429,4,6,2,3
143.9819,-11.3282,3,1,0,NaN,0,0,NaN,0,7,7,0,0
143.5044,-11.308,2,1,0.021490421,0.658975176,0.526461264,9.285714286,0.984495185,0.629047619,0,1,1,1
143.6722,-11.3051,2,1,0.026772553,0.780884749,0.556824222,14.71428571,0.732714958,0.693849206,0,0,0,0
143.9569,-11.3484,3,1,0.001155509,2.317991834,0.342857143,0.857142857,1.707825128,0.428571429,4,6,2,3
143.9521,-11.3559,3,1,0.000307813,1.707951599,0.2,1,1.914854216,0.285714286,5,6,1,2
143.964,-11.3611,3,1,0.000173591,2.394868015,0.2,0.428571429,1.835856849,0.285714286,5,6,1,2
143.9767,-11.3644,3,1,4.13E-05,2.500874655,0.342857143,0.428571429,1.247219129,0.428571429,4,6,2,3
143.9517,-11.3637,3,1,0.000152365,2.290698637,0.2,0.714285714,2.094437076,0.285714286,5,6,1,2
143.944,-11.3722,3,1,0.005407374,2.478323787,0.2,1.285714286,1.722520882,0.285714286,4,5,1,2
143.9583,-11.3715,3,1,0.001784399,2.571884288,0.342857143,1.428571429,1.800925688,0.428571429,4,6,2,3
143.9604,-11.3831,3,1,0.001633873,2.645652567,0.193754305,2,1.914854216,0.257142857,5,5,0,0
143.978,-11.3911,3,1,0.000718498,2.645076449,0.310027954,3,2.357022604,0.390977444,4,5,1,1
143.9575,-11.3922,3,1,0.009035073,2.632105669,0.48127678,1.857142857,1.260067936,0.547619048,3,5,2,3
143.5898,-11.3366,2,1,0.022718436,1.375839476,0.583553818,6.142857143,0.674017523,0.68009768,0,1,1,1
143.9637,-11.4023,3,1,0.002629388,2.645751311,0.057142857,0.285714286,2.645751311,0.142857143,6,6,0,0
143.7122,-11.3678,2,1,0.06322471,0.533420893,0.550074537,19.57142857,0.540622529,0.72536734,0,0,0,0
143.77,-11.4012,2,1,0.006403719,1.163915121,0.52556825,3.285714286,0.455312408,0.614285714,0,2,2,1
143.9649,-11.4115,3,1,0.003686117,2.645751311,0.057142857,0.285714286,2.645751311,0.142857143,6,6,0,0
143.9696,-11.416,3,1,0.004361543,2.645751311,0.057142857,0.285714286,2.645751311,0.142857143,6,6,0,0
143.9752,-11.4214,3,1,0.005125995,2.645751311,0.057142857,0.571428571,2.645751311,0.142857143,6,6,0,0
143.9743,-11.4272,3,1,0.01293369,2.645749368,0.059681322,0.857142857,1.835856849,0.214285714,5,5,0,0
143.7675,-11.4226,2,1,0.01450388,1.451902479,0.28152996,3.428571429,0.40753891,0.607142857,0,1,1,1
143.5448,-11.4249,2,1,0.045015883,0.515269959,0.386119211,22.42857143,0.7495474,0.673784459,0,0,0,0
143.7695,-11.4587,2,1,0.018557077,0.485743476,0.308691615,5,0.163299316,0.676190476,0,0,0,0
143.5118,-11.4652,2,1,0.014493589,1.210685253,0.48163754,4.285714286,0.440958552,0.655102041,0,2,2,2
143.9674,-11.4624,3,1,0.002968673,2.645451403,0.342772505,4.571428571,1.405555384,0.419047619,4,5,1,1
143.5125,-11.5495,2,1,0.135530849,0.55454065,0.478053238,26.57142857,0.657564467,0.662641723,0,0,0,0
143.2317,-11.5802,1,1,0.050237612,0.401825235,0.432126034,5.571428571,0.620526948,0.7,0,0,0,0
144.0603,-11.1851,3,1,6.60E-10,2.645751311,0,0.142857143,2.645751311,0,6,6,0,0
144.0432,-11.1922,3,1,0.021930641,2.645748878,0.199800309,1.714285714,1.707825128,0.261904762,5,5,0,0
144.0474,-11.2001,3,1,0.02009705,2.645751257,0.2,1.428571429,2.055075019,0.285714286,4,5,1,1
144.0508,-11.2095,3,1,0.004206019,2.645751311,0.057142857,0.142857143,2.645751311,0.142857143,6,6,0,0
144.0562,-11.2172,3,1,0,NaN,0,0,NaN,0,7,7,0,0
144.0639,-11.2582,3,1,2.61E-10,2.066980482,0.142857143,0.428571429,1.835856849,0.142857143,5,6,1,1
144.0125,-11.2636,3,1,0.000991603,2.645751311,0.057142857,1.285714286,2.645751311,0.142857143,6,6,0,0
144.0182,-11.2693,3,1,0.003330891,2.645751311,0.057142857,2.714285714,2.645751311,0.142857143,6,6,0,0
144.024,-11.2615,3,1,0.019582697,2.645751311,0.057142857,2.285714286,2.645751311,0.142857143,6,6,0,0
144.0265,-11.2761,3,1,0.001983461,2.645751311,0.057142857,1.571428571,2.645751311,0.142857143,6,6,0,0
144.0342,-11.2795,3,1,0.00761311,2.645715049,0.2,1.857142857,2.416658165,0.285714286,5,6,1,1
144.044,-11.2759,3,1,0.002592689,2.645750758,0.2,1.142857143,2.283318126,0.285714286,5,6,1,2
144.0389,-11.4244,3,1,0.004682553,2.645621134,0.199985085,1.428571429,2.351595203,0.285714286,5,5,0,0
144.0672,-11.489,3,1,5.97E-07,2.477596479,0.428379533,3.428571429,2.047610396,0.421052632,4,6,2,2
142.8727,-11.5121,1,1,0.169991623,0.766963772,0.441662348,11,0.442258167,0.67329932,0,0,0,0
142.8437,-11.5633,1,1,0.398639748,0.57697314,0.417958564,16.85714286,0.601495949,0.741672669,0,0,0,0
142.8984,-11.5903,1,1,0.049649067,0.809079885,0.286600189,8.857142857,0.328705298,0.636672851,0,0,0,0
142.8564,-11.6274,1,1,0.248288716,0.618664123,0.412968351,12.14285714,0.526089795,0.490151515,1,1,0,0
142.9396,-11.5973,1,1,0.107205026,0.737606869,0.368318539,9.714285714,0.581456033,0.711446094,0,0,0,0
142.907,-11.6515,1,1,0.080879395,0.609295852,0.443342722,8.857142857,0.489660702,0.709626275,0,0,0,0
142.9861,-11.7319,1,1,0.089094288,0.54322544,0.512490791,7.714285714,0.434560887,0.749716553,0,0,0,0
142.9728,-11.7595,1,1,0.115846027,0.485776052,0.476200674,11.14285714,0.511429738,0.67897462,0,0,0,0
142.8959,-11.7623,1,1,0.041023775,0.753148741,0.390975787,8,0.763762616,0.617460317,0,0,0,0
142.9156,-11.7697,1,1,0.040929196,0.761762684,0.42024525,7.285714286,0.684966073,0.564207221,0,0,0,0
142.9351,-11.7717,1,1,0.098055721,0.643303713,0.383680222,12.85714286,0.556221823,0.545738295,0,0,0,0
142.9555,-11.7707,1,1,0.014413615,0.597712227,0.387793883,6.428571429,0.646739209,0.593001443,0,0,0,0
142.8784,-11.7808,1,1,0.047712469,0.883478771,0.554434459,7.857142857,0.663075728,0.71547619,0,0,0,0
142.8561,-11.7998,1,1,0.154694539,0.871598582,0.384072678,13.14285714,0.518711019,0.725244931,0,0,0,0
142.9365,-11.7967,1,1,0.049186652,0.831637432,0.464880877,11.57142857,0.501078449,0.603460498,0,0,0,0
142.9002,-11.8052,1,1,0.099058651,0.712834256,0.552380256,12,0.524845656,0.768773259,0,0,0,0
142.896,-11.8266,1,1,0.068885906,0.814243383,0.543427882,13.57142857,0.475357668,0.739862996,0,0,0,0
142.8754,-11.849,1,1,0.233597727,1.018089951,0.440475971,14,0.524890659,0.728983715,0,0,0,0
142.9387,-11.8431,1,1,0.025006833,0.758398594,0.527783158,6.428571429,0.728830169,0.811337868,0,0,0,0
142.9935,-11.862,1,1,0.02354435,0.994950706,0.524975348,8.428571429,0.534368907,0.735936682,0,1,1,1
142.9124,-11.8803,1,1,0.164431976,1.001363845,0.550739073,6.714285714,0.9980364,0.749033298,0,2,2,2
142.9704,-11.8844,1,1,0.036183689,1.127123591,0.549260644,3.857142857,0.692899516,0.69047619,0,2,2,2
143.0817,-11.5182,1,1,0.044025174,0.257086146,0.336311504,7.714285714,0.543385213,0.67309833,0,0,0,0
143.1775,-11.5302,1,1,0.224532212,0.620725107,0.4246361,14.57142857,0.460123292,0.726219206,0,0,0,0
143.0166,-11.55,1,1,0.178896361,0.530940269,0.343502695,11.85714286,0.301846706,0.733647305,0,0,0,0
143.0857,-11.789,1,1,0.04503369,0.727236417,0.454815322,3.857142857,0.434560887,0.785714286,0,0,0,0
143.2461,-11.8041,1,1,0.041551857,1.729632987,0.299885601,6.285714286,0.593235514,0.76144094,0,0,0,0
143.2649,-11.8019,1,1,0.003313983,2.465347141,0.142857143,0.428571429,1.247219129,0.142857143,4,5,1,0
143.0093,-11.8071,1,1,0.042371314,0.618521698,0.481427429,7.857142857,0.41194292,0.572871573,0,0,0,0
143.3611,-11.8192,1,1,0.924969985,0.354774602,0.406670256,29.28571429,0.693014921,0.716309616,0,0,0,0
143.2854,-11.8637,1,1,0.037901049,0.717755719,0.308591572,11.28571429,0.733740595,0.736054422,0,0,0,0
143.2971,-11.874,1,1,0.001305455,0.196404655,0.351219333,5.285714286,0.785490531,0.685714286,0,0,0,0
143.1066,-11.8951,1,1,0.087091271,0.557608282,0.417765098,15.42857143,0.523700953,0.743452381,0,0,0,0
143.1292,-11.9065,1,1,0.040436021,0.561934459,0.442948819,12.71428571,0.359609078,0.802947053,0,0,0,0
143.338,-11.9112,1,1,0.010866668,0.391746045,0.349902437,7.714285714,1.047019853,0.869897959,0,0,0,0
143.351,-11.9182,1,1,0.015511978,0.232069719,0.355457978,8.428571429,0.714683683,0.830612245,0,0,0,0
143.3105,-11.9205,1,1,0.01845836,0.406788997,0.392259802,10.28571429,0.695924349,0.870240217,0,0,0,0
143.1785,-11.5901,1,1,0.118852716,0.424095771,0.415451098,10.57142857,0.666331788,0.785714286,0,0,0,0
143.4239,-11.5862,2,1,0.101351153,0.586239001,0.434142081,10.57142857,0.551190137,0.654990842,0,0,0,0
143.0103,-11.5941,1,1,0.066991989,0.747109723,0.426900962,6,0.36004115,0.740816327,0,0,0,0
143.2908,-11.6041,2,1,0.034456526,0.495803319,0.358221161,4.285714286,0.374165739,0.697278912,0,0,0,0
143.5332,-11.6225,2,1,0.059633612,0.637691148,0.564825752,16.14285714,0.568235319,0.696516568,0,0,0,0
143.4279,-11.6874,2,1,0.296458139,0.638857486,0.34547847,16.57142857,0.455403111,0.666951289,0,0,0,0
143.1924,-11.7111,1,1,0.063836296,0.304927575,0.40170473,5.714285714,0.541410196,0.804761905,0,0,0,0
143.2481,-11.7357,1,1,0.039596171,0.609451234,0.410890843,3.142857143,0.340150672,0.847619048,0,0,0,0
143.089,-11.7702,1,1,0.063732075,0.409003054,0.399465402,6.142857143,0.567270275,0.779761905,0,0,0,0
143.2433,-11.7508,1,1,0.001815878,0.277068615,0.359648082,2.285714286,0.416145507,0.80952381,0,0,0,0
143.8926,-11.7684,3,1,0.004181969,2.238795061,0.485703755,5.285714286,1.648279386,0.551020408,3,5,2,2
143.8694,-11.7813,3,1,0.003587028,2.596980433,0.342857143,2.571428571,1.835856849,0.428571429,3,5,2,2
143.8694,-11.7911,3,1,0.002480742,2.641503376,0.485714286,4,1.808544535,0.571428571,3,6,3,3
143.8643,-11.8008,3,1,0.003415607,2.643848409,0.485714286,3.285714286,1.402581112,0.571428571,3,6,3,3
143.8645,-11.8087,3,1,0.002406141,2.645705558,0.342495612,2,1.527525232,0.357142857,4,5,1,1
143.969,-11.8021,3,1,0.00138679,2.644950048,0.342844129,2.714285714,1.910992645,0.392857143,4,5,1,1
143.2081,-11.9273,1,1,0.030717356,0.720270925,0.503294569,11.28571429,0.600343508,0.787570116,0,0,0,0
143.216,-11.9435,1,1,0.018523243,0.434501203,0.532396488,11.57142857,0.462317795,0.842812245,0,0,0,0
143.242,-11.9425,1,1,0.017776576,0.457588989,0.475052778,14.14285714,0.621027319,0.864606227,0,0,0,0
143.3714,-11.9329,1,1,0.011458068,0.104014886,0.371564021,9.428571429,1.137137783,0.848214286,0,0,0,0
143.4172,-11.9481,2,1,0.005067201,0.35420908,0.334504282,5.142857143,1.163576154,0.788888889,0,0,0,0
143.4968,-11.9118,2,1,0.449864866,0.517788216,0.420699026,26,0.766662379,0.794656044,0,0,0,0
143.2687,-11.9515,1,1,0.020276262,0.307594791,0.519856304,12.28571429,0.650678114,0.830952381,0,0,0,0
143.271,-11.9606,1,1,0.018766222,0.43956232,0.499149456,12.85714286,0.813795659,0.875903695,0,0,0,0
143.2674,-11.9697,1,1,0.013138722,0.549932826,0.436835882,11.14285714,0.943273823,0.857142857,0,0,0,0
143.2864,-11.9698,1,1,0.049397329,0.389483408,0.461144153,13.42857143,0.646139772,0.889880952,0,0,0,0
143.2545,-11.9709,1,1,0.009050358,0.694390169,0.358965483,11.42857143,0.996190661,0.814162028,0,0,0,0
143.2338,-11.9594,1,1,0.062887185,0.586438321,0.412311877,18.71428571,0.453112007,0.800724084,0,0,0,0
143.244,-11.9727,1,1,0.015171965,0.712172082,0.34164314,12,0.775791114,0.789603989,0,0,0,0
143.2201,-11.9833,1,1,0.118026677,0.755594483,0.439616769,19.28571429,0.507790249,0.814286241,0,0,0,0
143.2694,-11.983,1,1,0.042716731,0.72232881,0.451691431,13.28571429,0.901880719,0.808055854,0,0,0,0
143.2565,-11.9838,1,1,0.005698057,0.844960418,0.408953844,9.571428571,1.07542121,0.815109622,0,0,0,0
143.2681,-11.9948,1,1,0.00300089,0.803419465,0.437880898,8.571428571,0.940252133,0.674900462,1,1,0,0
143.2673,-11.9982,1,1,0.011556697,0.750015203,0.555223508,10.57142857,0.868446974,0.92331478,0,0,0,0
143.248,-11.9901,1,1,0.034223982,0.764395127,0.430985162,14.57142857,0.825297666,0.787399087,0,0,0,0
143.2413,-11.9979,1,1,0.036415208,0.863662472,0.497778337,13.85714286,0.779947612,0.852092352,0,0,0,0
143.9623,-11.5121,3,1,0.0007387,1.952673613,0.471488882,4.428571429,1.989392613,0.547619048,3,5,2,3
143.8693,-11.5136,2,1,0.003266797,1.497289828,0.207683073,0.857142857,0.805076486,0.428571429,2,3,1,1
143.6416,-11.5118,2,1,0.01500103,0.86860539,0.399715707,9.428571429,1.198151826,0.58982684,1,2,1,0
143.8669,-11.5308,2,1,0.001718965,1.250842217,0.485714286,2.285714286,1.177037241,0.571428571,2,5,3,2
143.8783,-11.5267,2,1,0.000690543,1.819549202,0.341990139,0.857142857,1.247219129,0.380952381,3,4,1,0
143.856,-11.5396,2,1,0.000545555,2.02802836,0.470005552,6.142857143,1.401729597,0.537414966,1,3,2,1
143.8652,-11.5504,2,1,8.90E-05,2.613414777,0.313364473,2.285714286,1.918929823,0.357142857,4,5,1,1
143.912,-11.53,2,1,0.002428204,1.724298413,0.485714286,1,0.577350269,0.571428571,1,4,3,1
143.9816,-11.5131,3,1,0.002827165,1.844211901,0.470619935,8.285714286,1.719159479,0.544401544,3,5,2,3
143.9022,-11.5456,2,1,0.000575781,1.544478314,0.342857143,1.428571429,1.754992877,0.428571429,3,5,2,1
143.8622,-11.559,2,1,0.000627358,2.642060809,0.328716025,5.428571429,1.540691526,0.401360544,4,5,1,1
143.8648,-11.5642,2,1,8.90E-05,2.645687088,0.342857143,0.857142857,1.707825128,0.428571429,4,6,2,2
143.8824,-11.5559,2,1,1.10E-06,2.645470563,0.285714286,2.285714286,2.458245055,0.285714286,5,7,2,3
143.8687,-11.5697,2,1,0.00021726,2.644920143,0.325525193,2,1.38443731,0.392857143,4,5,1,1
143.875,-11.572,2,1,0.000502451,2.508309165,0.342857143,4.142857143,1.94320875,0.428571429,4,6,2,2
143.716,-11.5668,2,1,0.012166674,0.673029794,0.55046256,6.714285714,1.069559041,0.763690476,0,2,2,1
143.8555,-11.5924,2,1,0.002849343,1.472083008,0.342436442,5.285714286,1.281814516,0.396825397,3,4,1,0
143.516,-11.6024,2,1,0.005326496,1.559776524,0.41977792,3.857142857,0.951738957,0.471861472,0,1,1,1
143.6824,-11.6236,2,1,0.033244901,0.933748589,0.539608787,19.14285714,0.900483769,0.696290144,1,2,1,0
143.8796,-11.6301,2,1,0.00061558,2.057698722,0.342241153,4.428571429,1.678969507,0.410714286,3,4,1,0
143.5722,-11.6606,2,1,0.086208789,0.449729952,0.504925761,22.57142857,0.534625964,0.781260538,0,0,0,0
143.7542,-11.3062,2,1,0.004765809,0.810588959,0.673420131,5,0.808290377,0.666666667,1,4,3,1
143.7738,-11.8075,3,1,0.000224999,2.298491181,0.571428571,2.571428571,1.435155316,0.571428571,2,6,4,4
143.5508,-11.6897,2,1,0.044242504,0.587775084,0.446886231,14.57142857,0.701945266,0.734181097,0,0,0,0
143.9141,-11.6374,3,1,0.010031227,2.418761377,0.330488361,4.714285714,1.452755633,0.380952381,3,4,1,0
143.9018,-11.6651,3,1,0.006082874,2.614160746,0.199692486,1.428571429,1.609347694,0.238095238,4,4,0,0
143.9025,-11.6991,3,1,0.011142572,2.52746385,0.2,1.285714286,1.536925476,0.285714286,4,5,1,0
143.8954,-11.7276,3,1,0.007865205,2.645008514,0.342857143,0.714285714,1.557776193,0.428571429,4,6,2,2
143.6802,-11.7694,2,1,0.000645295,1.180226544,0.42857174,1.142857143,0.603807364,0.5,1,4,3,2
144.0432,-11.5944,3,1,0.001517246,2.640992885,0.484762051,6,1.62161328,0.554621849,3,5,2,3
144.019,-11.6834,3,1,0.029850175,2.636893151,0.484529274,7.571428571,1.687703945,0.554621849,2,4,2,2
144.0655,-11.7779,3,1,7.64E-06,1.971148142,0.423615836,10.42857143,1.708049447,0.391156463,4,6,2,3
143.9985,-11.7859,3,1,0.005084989,2.645578966,0.292431877,2.857142857,2.064985876,0.380952381,4,5,1,1
143.9727,-11.7053,3,1,0.012789516,2.264900718,0.342648459,3.571428571,1.515255754,0.410714286,3,4,1,0
144.0194,-11.5313,3,1,7.59E-05,2.638915145,0.409622831,3,1.610152972,0.376623377,4,6,2,3
143.2474,-11.9646,1,1,0.005692283,0.551993345,0.382123925,11.71428571,0.857511629,0.817180736,0,0,0,0
143.1115,-11.507,1,1,0.021269566,0.259369837,0.304367528,4.285714286,0.292498813,0.6,0,0,0,0
143.1141,-11.3273,1,1,0.018018618,1.653826737,0.447140853,8.428571429,0.691323223,0.646958784,0,0,0,0
143.3301,-11.6204,2,1,0.023091075,1.260092009,0.403079342,4,0.353553391,0.590136054,0,0,0,0
143.3535,-11.4883,2,1,0.004988484,0.704830152,0.45741535,2,0.288675135,0.595238095,0,1,1,1
143.3697,-11.5522,2,1,0.009021378,0.586893869,0.433770701,3.428571429,0.440958552,0.535714286,0,0,0,0
143.412,-11.4495,2,1,0.006676939,0.911884559,0.217328978,2.428571429,0.707514453,0.335714286,1,1,0,0
143.4428,-11.1792,2,1,0.007504051,0.883647377,0.414955982,9.571428571,1.366031815,0.616444959,0,0,0,0
143.4592,-11.1078,2,1,0.014610769,0.640823723,0.502704432,11.42857143,1.037600397,0.577395723,0,0,0,0
143.4777,-11.498,2,1,0.003023089,0.928593744,0.423356252,2.571428571,0.62935724,0.507142857,1,2,1,0
143.6512,-11.6258,2,1,0.001265857,1.441185985,0.339340889,1.428571429,1.058300524,0.428571429,2,3,1,0
143.6594,-11.4285,2,1,0.034952076,0.540228904,0.442920659,11.28571429,0.535848367,0.658124478,0,0,0,0
143.6855,-11.5597,2,1,0.005102344,0.915462368,0.550799881,4.714285714,0.809720559,0.702380952,0,1,1,1
143.7057,-11.5569,2,1,0.001901374,1.191878544,0.391237489,2.857142857,1.185678427,0.542857143,2,3,1,0
143.7242,-11.7961,2,1,0.000299054,1.701877498,0.343000571,0.714285714,1.058300524,0.5,3,5,2,4
143.7442,-11.8051,2,1,0.003430954,1.167971589,0.628571429,2.857142857,0.890692614,0.714285714,0,4,4,2
143.7499,-11.4874,2,1,0.013200607,0.822629011,0.175560353,3.428571429,1.049691313,0.345238095,1,1,0,0
143.8554,-11.8253,3,1,0.006085313,2.583304041,0.628571429,4.571428571,1.19719181,0.714285714,2,6,4,4
143.8427,-11.8442,3,1,0.002250351,2.229976116,0.485714286,2.428571429,1.254748765,0.571428571,3,6,3,4
143.8239,-11.8543,3,1,0.002139298,1.924061372,0.628571429,2.285714286,1.422475835,0.714285714,2,6,4,4
143.8295,-11.86,3,1,0.000343448,1.711074846,0.485714286,1,1.154700538,0.571428571,3,6,3,4
143.8367,-11.8697,3,1,0.00067072,2.326915874,0.485714286,2.857142857,1.185678427,0.571428571,3,6,3,4
143.5913,-11.8585,2,1,0.015265431,1.136227259,0.408398517,4.571428571,0.797334426,0.737012987,0,0,0,0
143.6747,-11.8216,2,1,0.061049774,0.551217058,0.489051594,13.28571429,0.55262262,0.757850615,0,1,1,1
143.8245,-11.8833,3,1,0.000188494,2.645556522,0.342857143,1.285714286,1.536925476,0.428571429,4,6,2,2
143.8339,-11.8974,3,1,0.001966839,2.645486462,0.2,3.428571429,1.984313483,0.285714286,5,6,1,2
143.6242,-11.8815,2,1,0.045294008,0.921061637,0.727948425,10.28571429,1.014586264,0.75030012,0,2,2,1
143.71,-11.88,2,1,0.014571049,1.064389973,0.724706043,8,1.010362971,0.823747681,1,4,3,2
143.691,-11.926,2,1,0.017147041,0.828552643,0.606868907,7,1.288357072,0.634920635,1,3,2,0
143.8533,-11.9267,3,1,0.000816756,2.642254884,0.342535939,4.428571429,1.733752184,0.4,4,5,1,1
143.8671,-11.9535,3,1,0.002812376,2.645219032,0.340129054,5.142857143,1.421921988,0.380952381,4,5,1,1
143.988,-11.9484,3,1,3.32E-06,2.208167465,0.240442574,8.571428571,1.740716115,0.236734694,5,6,1,1
143.8846,-11.9799,3,1,0.002597804,2.644527222,0.340252665,4.571428571,1.758443174,0.38961039,4,5,1,1
143.9046,-11.9936,3,1,0.000537979,2.645737648,0.2,0.571428571,1.707825128,0.285714286,5,6,1,2
143.3766,-12.1379,1,1,0.279314931,0.258106906,0.479667019,19,0.561129319,0.695407039,0,0,0,0
143.1088,-12.1915,1,1,0.133231937,0.651955977,0.524424145,12.28571429,0.706022408,0.796605181,0,0,0,0
143.1326,-12.2319,1,1,0.099219557,0.606218558,0.400075638,12,0.598996074,0.86302521,0,0,0,0
143.2861,-12.2314,1,1,0.096491062,0.698581945,0.415131129,9.714285714,0.862731172,0.817777778,0,0,0,0
143.2065,-12.2425,1,1,0.045741754,0.587642569,0.44295443,10.85714286,0.89840579,0.792097701,0,0,0,0
143.7772,-11.5068,2,1,0.005747309,1.110674351,0.258314837,2.428571429,0.976068899,0.464285714,1,2,1,0
143.7775,-11.8132,3,1,9.90E-05,2.044067303,0.428571429,1.428571429,1.609347694,0.428571429,4,7,3,5
143.7822,-11.8109,3,1,0.000592288,1.674442889,0.628571429,2.285714286,1.707825128,0.714285714,2,6,4,4
143.7848,-11.8258,3,1,0.003207754,1.768026624,0.628571429,3.428571429,1.089459176,0.714285714,2,6,4,4
143.8014,-11.4185,2,1,0.003791968,1.1594909,0.421404304,1.857142857,0.847318546,0.571428571,1,3,2,1
143.8053,-11.3738,2,1,0.001945068,1.268453067,0.381411628,2,0.866025404,0.542857143,2,3,1,0
143.8102,-11.1915,2,1,0.005106446,1.518149497,0.523651449,2.571428571,0.921842849,0.714285714,1,4,3,2
143.8258,-11.8453,3,1,0.002081266,2.06352311,0.628571429,1.285714286,0.865431218,0.714285714,2,6,4,4
143.8348,-11.9173,3,1,0.000174729,2.643113444,0.2,2.857142857,2.217543686,0.285714286,5,6,1,2
143.8501,-11.5256,2,1,0.001852776,1.238162405,0.485404964,1.571428571,1.093431427,0.5,2,4,2,1
143.8551,-11.2879,2,1,0.010539964,2.379962809,0.465750646,4.714285714,1.153507049,0.5,2,4,2,1
143.8745,-11.7301,3,1,0.00237015,2.113798915,0.342857143,1.571428571,1.552568298,0.428571429,4,6,2,2
143.8763,-11.1817,2,1,0.001256737,1.757879131,0.285714286,1,1.527525232,0.285714286,4,6,2,0
143.8848,-11.7056,3,1,0.003954951,1.791498526,0.2,1,1.414213562,0.285714286,4,5,1,0
143.8873,-11.7363,3,1,0.001025134,1.785495842,0.2,0.285714286,1.707825128,0.285714286,5,6,1,1
143.8898,-11.7545,3,1,0,NaN,0,0,NaN,0,7,7,0,0
143.8899,-11.632,2,1,0.000557248,2.30678958,0.342857143,2.571428571,1.662958839,0.428571429,3,5,2,0
143.8909,-11.522,2,1,0.001029417,1.752992625,0.142857143,0.428571429,1.247219129,0.142857143,4,5,1,0
143.8936,-11.632,2,1,0.000567695,1.840256924,0.342857143,2,1.607275127,0.428571429,3,5,2,0
143.8953,-11.5748,2,1,0.003118234,2.644227189,0.334728772,2.857142857,1.789553017,0.392857143,3,4,1,0
143.8963,-11.5982,2,1,0.00748282,2.145701596,0.342857143,1.857142857,1.770345245,0.428571429,4,6,2,2
143.9039,-11.5971,3,1,0.00892813,2.321003789,0.2988326,1.857142857,1.598199184,0.380952381,4,5,1,1
143.9637,-11.5751,3,1,0.001456948,2.64051979,0.34024299,5.142857143,1.643903189,0.394957983,4,5,1,1
143.9768,-11.7313,3,1,0.006678452,2.645645245,0.342857143,3,1.972026594,0.428571429,4,6,2,2
143.982,-11.3779,3,1,0.000376088,2.645750991,0.057142857,0.285714286,1.707825128,0.142857143,5,5,0,0
